rating_key,title,parent_title,grandparent_title,full_title,parent_media_index,media_index,media_type,studio,started,stopped,seconds,start_time,end_time,,,,,,,,,,,,
11783,The Sharingan Revived: Dragon-Flame Jutsu!,Season 1,Naruto,Naruto - The Sharingan Revived: Dragon-Flame Jutsu!,1,30,episode,TV Tokyo,1590695803,1590697186,1383,5/28/20 3:56 PM,5/28/20 4:19 PM,,,,,,,,,,,,
11784,Bushy Brow's Pledge: Undying Love and Protection,Season 1,Naruto,Naruto - Bushy Brow's Pledge: Undying Love and Protection,1,31,episode,TV Tokyo,1590697188,1590698450,1262,5/28/20 4:19 PM,5/28/20 4:40 PM,,,,,,,,,,,,
11785,Sakura Blossoms!,Season 1,Naruto,Naruto - Sakura Blossoms!,1,32,episode,TV Tokyo,1590699124,1590700487,1363,5/28/20 4:52 PM,5/28/20 5:14 PM,,,,,,,,,,,,
11786,Battle Formation: Ino-Shika-Cho!,Season 1,Naruto,Naruto - Battle Formation: Ino-Shika-Cho!,1,33,episode,TV Tokyo,1590813825,1590815152,1327,5/30/20 12:43 AM,5/30/20 1:05 AM,,,,,,,,,,,,
11787,Akamaru Trembles: Gaara's Cruel Strength!,Season 1,Naruto,Naruto - Akamaru Trembles: Gaara's Cruel Strength!,1,34,episode,TV Tokyo,1590815155,1590816526,1371,5/30/20 1:05 AM,5/30/20 1:28 AM,,,,,,,,,,,,
11788,The Scroll's Secret: No Peeking Allowed,Season 1,Naruto,Naruto - The Scroll's Secret: No Peeking Allowed,1,35,episode,TV Tokyo,1590816584,1590817925,1341,5/30/20 1:29 AM,5/30/20 1:52 AM,,,,,,,,,,,,
11705,Clone vs. Clone: Mine are Better than Yours!,Season 2,Naruto,Naruto - Clone vs. Clone: Mine are Better than Yours!,1,36,episode,TV Tokyo,1590817928,1590819193,1265,5/30/20 1:52 AM,5/30/20 2:13 AM,,,,,,,,,,,,
11706,Surviving the Cut! The Rookie Nine Together Again!,Season 2,Naruto,Naruto - Surviving the Cut! The Rookie Nine Together Again!,1,37,episode,TV Tokyo,1590853709,1590854750,1041,5/30/20 11:48 AM,5/30/20 12:05 PM,,,,,,,,,,,,
11707,Narrowing the Field: Sudden Death Elimination!,Season 2,Naruto,Naruto - Narrowing the Field: Sudden Death Elimination!,1,38,episode,TV Tokyo,1590858516,1590859897,1381,5/30/20 1:08 PM,5/30/20 1:31 PM,,,,,,,,,,,,
11708,Bushy Brow's Jealousy - Lions Barrage Unleashed!,Season 2,Naruto,Naruto - Bushy Brow's Jealousy - Lions Barrage Unleashed!,1,39,episode,TV Tokyo,1590859908,1590861145,1237,5/30/20 1:31 PM,5/30/20 1:52 PM,,,,,,,,,,,,
11709,Kakashi and Orochimaru: Face-to-Face!,Season 2,Naruto,Naruto - Kakashi and Orochimaru: Face-to-Face!,1,40,episode,TV Tokyo,1590995831,1590996969,1138,6/1/20 3:17 AM,6/1/20 3:36 AM,,,,,,,,,,,,
11710,Kunoichi Rumble: The Rivals Get Serious!,Season 2,Naruto,Naruto - Kunoichi Rumble: The Rivals Get Serious!,1,41,episode,TV Tokyo,1591030180,1591031364,1184,6/1/20 12:49 PM,6/1/20 1:09 PM,,,,,,,,,,,,
11711,The Ultimate Battle: Cha!,Season 2,Naruto,Naruto - The Ultimate Battle: Cha!,1,42,episode,TV Tokyo,1591031859,1591033155,1296,6/1/20 1:17 PM,6/1/20 1:39 PM,,,,,,,,,,,,
11712,Killer Kunoichi and a Shaky Shikamaru,Season 2,Naruto,Naruto - Killer Kunoichi and a Shaky Shikamaru,1,43,episode,TV Tokyo,1591033157,1591034422,1265,6/1/20 1:39 PM,6/1/20 2:00 PM,,,,,,,,,,,,
11713,Akamaru Unleashed! Who's Top Dog Now?,Season 2,Naruto,Naruto - Akamaru Unleashed! Who's Top Dog Now?,1,44,episode,TV Tokyo,1591056858,1591058244,1386,6/1/20 8:14 PM,6/1/20 8:37 PM,,,,,,,,,,,,
11716,A Failure Stands Tall!,Season 2,Naruto,Naruto - A Failure Stands Tall!,1,47,episode,TV Tokyo,1591327223,1591328293,1070,6/4/20 11:20 PM,6/4/20 11:38 PM,,,,,,,,,,,,
11717,Gaara vs. Rock Lee: The Power of Youth Explodes!,Season 2,Naruto,Naruto - Gaara vs. Rock Lee: The Power of Youth Explodes!,1,48,episode,TV Tokyo,1591329899,1591331837,1938,6/5/20 12:04 AM,6/5/20 12:37 AM,,,,,,,,,,,,
11718,Lee's Hidden Strength: Forbidden Secret Jutsu!,Season 2,Naruto,Naruto - Lee's Hidden Strength: Forbidden Secret Jutsu!,1,49,episode,TV Tokyo,1591331840,1591333073,1233,6/5/20 12:37 AM,6/5/20 12:57 AM,,,,,,,,,,,,
11719,The Fifth Gate: A Splendid Ninja is Born,Season 2,Naruto,Naruto - The Fifth Gate: A Splendid Ninja is Born,1,50,episode,TV Tokyo,1591333076,1591334298,1222,6/5/20 12:57 AM,6/5/20 1:18 AM,,,,,,,,,,,,
11720,A Shadow in the Darkness: Danger Approaches Sasuke,Season 2,Naruto,Naruto - A Shadow in the Darkness: Danger Approaches Sasuke,1,51,episode,TV Tokyo,1591560379,1591561878,1499,6/7/20 4:06 PM,6/7/20 4:31 PM,,,,,,,,,,,,
11721,Ebisu Returns: Naruto's Toughest Training Yet!,Season 2,Naruto,Naruto - Ebisu Returns: Naruto's Toughest Training Yet!,1,52,episode,TV Tokyo,1591561898,1591562906,1008,6/7/20 4:31 PM,6/7/20 4:48 PM,,,,,,,,,,,,
11722,Long Time No See: Jiraiya Returns!,Season 2,Naruto,Naruto - Long Time No See: Jiraiya Returns!,1,53,episode,TV Tokyo,1591563222,1591565314,2092,6/7/20 4:53 PM,6/7/20 5:28 PM,,,,,,,,,,,,
11723,Summoning Jutsu; Wisdom of the Toad Sage!,Season 2,Naruto,Naruto - Summoning Jutsu; Wisdom of the Toad Sage!,1,54,episode,TV Tokyo,1591575129,1591576347,1218,6/7/20 8:12 PM,6/7/20 8:32 PM,,,,,,,,,,,,
11724,"A Feeling of Yearning, A Flower Full of Hope",Season 2,Naruto,"Naruto - A Feeling of Yearning, A Flower Full of Hope",1,55,episode,TV Tokyo,1591576349,1591577600,1251,6/7/20 8:32 PM,6/7/20 8:53 PM,,,,,,,,,,,,
11725,Live or Die: Risk It All to Win It All!,Season 2,Naruto,Naruto - Live or Die: Risk It All to Win It All!,1,56,episode,TV Tokyo,1591577602,1591578005,403,6/7/20 8:53 PM,6/7/20 9:00 PM,,,,,,,,,,,,
11726,He Flies! He Jumps! He Lurks! Chief Toad Appears!,Season 2,Naruto,Naruto - He Flies! He Jumps! He Lurks! Chief Toad Appears!,1,57,episode,TV Tokyo,1591669093,1591669267,174,6/8/20 10:18 PM,6/8/20 10:21 PM,,,,,,,,,,,,
11727,Hospital Besieged: The Evil Hand Revealed!,Season 2,Naruto,Naruto - Hospital Besieged: The Evil Hand Revealed!,1,58,episode,TV Tokyo,1591906463,1591906841,378,6/11/20 4:14 PM,6/11/20 4:20 PM,,,,,,,,,,,,
11728,The Final Rounds: Rush to the Battle Arena!,Season 2,Naruto,Naruto - The Final Rounds: Rush to the Battle Arena!,1,59,episode,TV Tokyo,1591918813,1591919379,566,6/11/20 7:40 PM,6/11/20 7:49 PM,,,,,,,,,,,,
11729,Byakugan vs. Shadow Clone Jutsu!,Season 2,Naruto,Naruto - Byakugan vs. Shadow Clone Jutsu!,1,60,episode,TV Tokyo,1591920069,1591921539,1470,6/11/20 8:01 PM,6/11/20 8:25 PM,,,,,,,,,,,,
11730,Ultimate Defense: Zero Blind Spot!,Season 2,Naruto,Naruto - Ultimate Defense: Zero Blind Spot!,1,61,episode,TV Tokyo,1591922184,1591923463,1279,6/11/20 8:36 PM,6/11/20 8:57 PM,,,,,,,,,,,,
11731,A Failure's True Power,Season 2,Naruto,Naruto - A Failure's True Power,1,62,episode,TV Tokyo,1591923464,1591924757,1293,6/11/20 8:57 PM,6/11/20 9:19 PM,,,,,,,,,,,,
11732,Hit It or Quit It: The Final Rounds Get Complicated!,Season 2,Naruto,Naruto - Hit It or Quit It: The Final Rounds Get Complicated!,1,63,episode,TV Tokyo,1591924758,1591925056,298,6/11/20 9:19 PM,6/11/20 9:24 PM,,,,,,,,,,,,
11733,Zero Motivation: The Guy with Cloud Envy!,Season 2,Naruto,Naruto - Zero Motivation: The Guy with Cloud Envy!,1,64,episode,TV Tokyo,1591926401,1591928219,1818,6/11/20 9:46 PM,6/11/20 10:16 PM,,,,,,,,,,,,
11734,"Dancing Leaf, Squirming Sand",Season 2,Naruto,"Naruto - Dancing Leaf, Squirming Sand",1,65,episode,TV Tokyo,1591928224,1591930090,1866,6/11/20 10:17 PM,6/11/20 10:48 PM,,,,,,,,,,,,
11735,Bushy Brow's Jutsu: Sasuke Style!,Season 2,Naruto,Naruto - Bushy Brow's Jutsu: Sasuke Style!,1,66,episode,TV Tokyo,1591930103,1591931440,1337,6/11/20 10:48 PM,6/11/20 11:10 PM,,,,,,,,,,,,
11736,I Wasn't Late for Nothing! Ultimate Move - Chidori Revealed!!,Season 2,Naruto,Naruto - I Wasn't Late for Nothing! Ultimate Move - Chidori Revealed!!,1,67,episode,TV Tokyo,1591932080,1591932308,228,6/11/20 11:21 PM,6/11/20 11:25 PM,,,,,,,,,,,,
11737,Zero Hour! Destruction of Konoha Commenced!,Season 2,Naruto,Naruto - Zero Hour! Destruction of Konoha Commenced!,1,68,episode,TV Tokyo,1591934167,1591935634,1467,6/11/20 11:56 PM,6/12/20 12:20 AM,,,,,,,,,,,,
11738,Village in Distress: A New A-Ranked Mission!,Season 2,Naruto,Naruto - Village in Distress: A New A-Ranked Mission!,1,69,episode,TV Tokyo,1591935660,1591937072,1412,6/12/20 12:21 AM,6/12/20 12:44 AM,,,,,,,,,,,,
11739,A Shirker's Call to Action: Layabout No More!,Season 2,Naruto,Naruto - A Shirker's Call to Action: Layabout No More!,1,70,episode,TV Tokyo,1592091348,1592092535,1187,6/13/20 7:35 PM,6/13/20 7:55 PM,,,,,,,,,,,,
11740,Absolutely Incomparable! A Hokage-Level Battle!,Season 2,Naruto,Naruto - Absolutely Incomparable! A Hokage-Level Battle!,1,71,episode,TV Tokyo,1592108585,1592108933,348,6/14/20 12:23 AM,6/14/20 12:28 AM,,,,,,,,,,,,
11741,A Mistake from the Past: A Face Revealed!,Season 2,Naruto,Naruto - A Mistake from the Past: A Face Revealed!,1,72,episode,TV Tokyo,1592159533,1592160335,802,6/14/20 2:32 PM,6/14/20 2:45 PM,,,,,,,,,,,,
11742,Forbidden Secret Jutsu! Shiki-Fujin,Season 2,Naruto,Naruto - Forbidden Secret Jutsu! Shiki-Fujin,1,73,episode,TV Tokyo,1592161470,1592162664,1194,6/14/20 3:04 PM,6/14/20 3:24 PM,,,,,,,,,,,,
11743,Astonishment! Gaara's True Identity!,Season 2,Naruto,Naruto - Astonishment! Gaara's True Identity!,1,74,episode,TV Tokyo,1592162668,1592164374,1706,6/14/20 3:24 PM,6/14/20 3:52 PM,,,,,,,,,,,,
11744,Over the Limit! Sasuke's Decision,Season 2,Naruto,Naruto - Over the Limit! Sasuke's Decision,1,75,episode,TV Tokyo,1592164378,1592165740,1362,6/14/20 3:52 PM,6/14/20 4:15 PM,,,,,,,,,,,,
11745,An Assassin in the Moonlight!,Season 2,Naruto,Naruto - An Assassin in the Moonlight!,1,76,episode,TV Tokyo,1592165743,1592167925,2182,6/14/20 4:15 PM,6/14/20 4:52 PM,,,,,,,,,,,,
11746,Light and Shadow: The Name of Gaara!,Season 2,Naruto,Naruto - Light and Shadow: The Name of Gaara!,1,77,episode,TV Tokyo,1592188765,1592189973,1208,6/14/20 10:39 PM,6/14/20 10:59 PM,,,,,,,,,,,,
11747,Naruto's Ninja Handbook,Season 2,Naruto,Naruto - Naruto's Ninja Handbook,1,78,episode,TV Tokyo,1592189977,1592191313,1336,6/14/20 10:59 PM,6/14/20 11:21 PM,,,,,,,,,,,,
11748,Beyond the Limit of Darkness and Light,Season 2,Naruto,Naruto - Beyond the Limit of Darkness and Light,1,79,episode,TV Tokyo,1592191316,1592192851,1535,6/14/20 11:21 PM,6/14/20 11:47 PM,,,,,,,,,,,,
11749,"The Third Hokage, Forever...",Season 2,Naruto,"Naruto - The Third Hokage, Forever...",1,80,episode,TV Tokyo,1592192855,1592194183,1328,6/14/20 11:47 PM,6/15/20 12:09 AM,,,,,,,,,,,,
11750,Coming Home in the Morning Mist,Season 2,Naruto,Naruto - Coming Home in the Morning Mist,1,81,episode,TV Tokyo,1592270851,1592272041,1190,6/15/20 9:27 PM,6/15/20 9:47 PM,,,,,,,,,,,,
11751,Sharingan vs. Sharingan!,Season 2,Naruto,Naruto - Sharingan vs. Sharingan!,1,82,episode,TV Tokyo,1592439307,1592440378,1071,6/17/20 8:15 PM,6/17/20 8:32 PM,,,,,,,,,,,,
11752,Jiraiya: Naruto's Potential Disaster!,Season 2,Naruto,Naruto - Jiraiya: Naruto's Potential Disaster!,1,83,episode,TV Tokyo,1592440381,1592441907,1526,6/17/20 8:33 PM,6/17/20 8:58 PM,,,,,,,,,,,,
11656,"Roar, Chidori! Brother vs. Brother!",Season 3,Naruto,"Naruto - Roar, Chidori! Brother vs. Brother!",1,84,episode,TV Tokyo,1594086500,1594087819,1319,7/6/20 9:48 PM,7/6/20 10:10 PM,,,,,,,,,,,,
11657,"Foolish Little Brother: Despise Me, Hate Me!",Season 3,Naruto,"Naruto - Foolish Little Brother: Despise Me, Hate Me!",1,85,episode,TV Tokyo,1594087823,1594089030,1207,7/6/20 10:10 PM,7/6/20 10:30 PM,,,,,,,,,,,,
11658,The Pursuit of Knowledge! I'll Definitely Get Stronger!!!,Season 3,Naruto,Naruto - The Pursuit of Knowledge! I'll Definitely Get Stronger!!!,1,86,episode,TV Tokyo,1594089036,1594090334,1298,7/6/20 10:30 PM,7/6/20 10:52 PM,,,,,,,,,,,,
11659,Will Power! Break the Water Balloon!!!,Season 3,Naruto,Naruto - Will Power! Break the Water Balloon!!!,1,87,episode,TV Tokyo,1594090337,1594091891,1554,7/6/20 10:52 PM,7/6/20 11:18 PM,,,,,,,,,,,,
11660,Focal Point: The Symbol of the Hidden Leaf,Season 3,Naruto,Naruto - Focal Point: The Symbol of the Hidden Leaf,1,88,episode,TV Tokyo,1594091895,1594093179,1284,7/6/20 11:18 PM,7/6/20 11:39 PM,,,,,,,,,,,,
11661,Impossible Choice: The Pain in Tsunade's Heart,Season 3,Naruto,Naruto - Impossible Choice: The Pain in Tsunade's Heart,1,89,episode,TV Tokyo,1594093181,1594095302,2121,7/6/20 11:39 PM,7/7/20 12:15 AM,,,,,,,,,,,,
11662,Angry Explosion! I Won't Forgive You!,Season 3,Naruto,Naruto - Angry Explosion! I Won't Forgive You!,1,90,episode,TV Tokyo,1594148348,1594149776,1428,7/7/20 2:59 PM,7/7/20 3:22 PM,,,,,,,,,,,,
11663,Inheritance: The Necklace of Death,Season 3,Naruto,Naruto - Inheritance: The Necklace of Death,1,91,episode,TV Tokyo,1594149779,1594150973,1194,7/7/20 3:22 PM,7/7/20 3:42 PM,,,,,,,,,,,,
11664,Yes or No! Tsunade's Decision!,Season 3,Naruto,Naruto - Yes or No! Tsunade's Decision!,1,92,episode,TV Tokyo,1594150975,1594152169,1194,7/7/20 3:42 PM,7/7/20 4:02 PM,,,,,,,,,,,,
11665,Negotiations Breakdown,Season 3,Naruto,Naruto - Negotiations Breakdown,1,93,episode,TV Tokyo,1594152172,1594153377,1205,7/7/20 4:02 PM,7/7/20 4:22 PM,,,,,,,,,,,,
11666,Attack! Fury of the Rasengan!,Season 3,Naruto,Naruto - Attack! Fury of the Rasengan!,1,94,episode,TV Tokyo,1594153379,1594154572,1193,7/7/20 4:22 PM,7/7/20 4:42 PM,,,,,,,,,,,,
11667,The Fifth Hokage! Sacrificing Her Life to Fight!,Season 3,Naruto,Naruto - The Fifth Hokage! Sacrificing Her Life to Fight!,1,95,episode,TV Tokyo,1594154576,1594155007,431,7/7/20 4:42 PM,7/7/20 4:50 PM,,,,,,,,,,,,
11668,Three-way Battle! Tsunade and Jiraiya vs. Orochimaru!,Season 3,Naruto,Naruto - Three-way Battle! Tsunade and Jiraiya vs. Orochimaru!,1,96,episode,TV Tokyo,1594163784,1594165092,1308,7/7/20 7:16 PM,7/7/20 7:38 PM,,,,,,,,,,,,
11669,Naruto's Hot Springs Adventure,Season 3,Naruto,Naruto - Naruto's Hot Springs Adventure,1,97,episode,TV Tokyo,1595128864,1595130173,1309,7/18/20 11:21 PM,7/18/20 11:42 PM,,,,,,,,,,,,
11670,Tsunade's Warning: Ninja No More,Season 3,Naruto,Naruto - Tsunade's Warning: Ninja No More,1,98,episode,TV Tokyo,1595130178,1595131673,1495,7/18/20 11:42 PM,7/19/20 12:07 AM,,,,,,,,,,,,
11671,The One Who Inherits the Will of Fire,Season 3,Naruto,Naruto - The One Who Inherits the Will of Fire,1,99,episode,TV Tokyo,1595131679,1595132872,1193,7/19/20 12:07 AM,7/19/20 12:27 AM,,,,,,,,,,,,
11672,Sensei and Student: The Bond of a Shinobi!,Season 3,Naruto,Naruto - Sensei and Student: The Bond of a Shinobi!,1,100,episode,TV Tokyo,1595132878,1595134123,1245,7/19/20 12:27 AM,7/19/20 12:48 AM,,,,,,,,,,,,
11673,I Want to See it! Kakashi-sensei's True Face,Season 3,Naruto,Naruto - I Want to See it! Kakashi-sensei's True Face,1,101,episode,TV Tokyo,1595192164,1595193359,1195,7/19/20 4:56 PM,7/19/20 5:15 PM,,,,,,,,,,,,
11674,New Missions! Rescue the Tea Country!,Season 3,Naruto,Naruto - New Missions! Rescue the Tea Country!,1,102,episode,TV Tokyo,1595193363,1595194026,663,7/19/20 5:16 PM,7/19/20 5:27 PM,,,,,,,,,,,,
11679,The Battle Begins: Naruto vs. Sasuke,Season 3,Naruto,Naruto - The Battle Begins: Naruto vs. Sasuke,1,107,episode,TV Tokyo,1596299261,1596300983,1722,8/1/20 12:27 PM,8/1/20 12:56 PM,,,,,,,,,,,,
11680,Bitter Rivals and Broken Bonds,Season 3,Naruto,Naruto - Bitter Rivals and Broken Bonds,1,108,episode,TV Tokyo,1596401457,1596402317,860,8/2/20 4:50 PM,8/2/20 5:05 PM,,,,,,,,,,,,
11681,An Invitation from the Sound,Season 3,Naruto,Naruto - An Invitation from the Sound,1,109,episode,TV Tokyo,1596402886,1596403250,364,8/2/20 5:14 PM,8/2/20 5:20 PM,,,,,,,,,,,,
11682,Formation! The Sasuke Retrieval Squad,Season 3,Naruto,Naruto - Formation! The Sasuke Retrieval Squad,1,110,episode,TV Tokyo,1596404249,1596405718,1469,8/2/20 5:37 PM,8/2/20 6:01 PM,,,,,,,,,,,,
11683,Sound vs. Leaf,Season 3,Naruto,Naruto - Sound vs. Leaf,1,111,episode,TV Tokyo,1596900858,1596902044,1186,8/8/20 11:34 AM,8/8/20 11:54 AM,,,,,,,,,,,,
11684,Squad Mutiny: Everything Falls Apart!,Season 3,Naruto,Naruto - Squad Mutiny: Everything Falls Apart!,1,112,episode,TV Tokyo,1596902057,1596902451,394,8/8/20 11:54 AM,8/8/20 12:00 PM,,,,,,,,,,,,
11685,"Full Throttle Power! Choji, Ablaze!",Season 3,Naruto,"Naruto - Full Throttle Power! Choji, Ablaze!",1,113,episode,TV Tokyo,1596903356,1596904599,1243,8/8/20 12:15 PM,8/8/20 12:36 PM,,,,,,,,,,,,
11686,Good-bye Old Friend...! I'll Always Believe in You!,Season 3,Naruto,Naruto - Good-bye Old Friend...! I'll Always Believe in You!,1,114,episode,TV Tokyo,1596904612,1596906644,2032,8/8/20 12:36 PM,8/8/20 1:10 PM,,,,,,,,,,,,
11687,Your Opponent Is Me!,Season 3,Naruto,Naruto - Your Opponent Is Me!,1,115,episode,TV Tokyo,1596906874,1596908782,1908,8/8/20 1:14 PM,8/8/20 1:46 PM,,,,,,,,,,,,
11688,360 Degrees of Vision: The Byakugan's Blind Spot,Season 3,Naruto,Naruto - 360 Degrees of Vision: The Byakugan's Blind Spot,1,116,episode,TV Tokyo,1596908795,1596910531,1736,8/8/20 1:46 PM,8/8/20 2:15 PM,,,,,,,,,,,,
11689,Losing is Not an Option!,Season 3,Naruto,Naruto - Losing is Not an Option!,1,117,episode,TV Tokyo,1599340837,1599342623,1786,9/5/20 5:20 PM,9/5/20 5:50 PM,,,,,,,,,,,,
11690,The Vessel Arrives Too Late,Season 3,Naruto,Naruto - The Vessel Arrives Too Late,1,118,episode,TV Tokyo,1599409483,1599410180,697,9/6/20 12:24 PM,9/6/20 12:36 PM,,,,,,,,,,,,
11691,Miscalculation: A New Enemy Appears!,Season 3,Naruto,Naruto - Miscalculation: A New Enemy Appears!,1,119,episode,TV Tokyo,1599443710,1599445971,2261,9/6/20 9:55 PM,9/6/20 10:32 PM,,,,,,,,,,,,
16307,Roar and Howl! The Ultimate Tag Team,Season 1,Naruto,Naruto - Roar and Howl! The Ultimate Tag Team,1,120,episode,TV Tokyo,1603757234,1603758460,1226,10/26/20 8:07 PM,10/26/20 8:27 PM,,,,,,,,,,,,
16308,To Each His Own Battle,Season 1,Naruto,Naruto - To Each His Own Battle,1,121,episode,TV Tokyo,1603758469,1603759710,1241,10/26/20 8:27 PM,10/26/20 8:48 PM,,,,,,,,,,,,
16309,Fakeout: Shikamaru's Comeback!,Season 1,Naruto,Naruto - Fakeout: Shikamaru's Comeback!,1,122,episode,TV Tokyo,1603761516,1603763133,1617,10/26/20 9:18 PM,10/26/20 9:45 PM,,,,,,,,,,,,
16310,The Leaf's Handsome Devil!,Season 1,Naruto,Naruto - The Leaf's Handsome Devil!,1,123,episode,TV Tokyo,1603763141,1603765479,2338,10/26/20 9:45 PM,10/26/20 10:24 PM,,,,,,,,,,,,
16311,The Beast Within,Season 1,Naruto,Naruto - The Beast Within,1,124,episode,TV Tokyo,1603765481,1603767223,1742,10/26/20 10:24 PM,10/26/20 10:53 PM,,,,,,,,,,,,
